file,true_mod,snr_db,arm,chosen_mod,mod_correct,status,confidence,est_ber,est_ber_valid,measured_ber,decodes,confidently_wrong,old_rule_ok,lock_failures,chain_runs,secs,reason
bpsk_13dB_7003,bpsk,13,truth-params,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.847,
bpsk_13dB_7003,bpsk,13,s2-top,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.791,
bpsk_13dB_7003,bpsk,13,search,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,1.101,
bpsk_13dB_8003,bpsk,13,truth-params,bpsk,True,ok,0.9861,0.0,True,0.0,True,False,True,,1,0.996,
bpsk_13dB_8003,bpsk,13,s2-top,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,0.87,
bpsk_13dB_8003,bpsk,13,search,bpsk,True,ok,0.9862,0.0,True,0.0,True,False,True,,1,1.036,
bpsk_15dB_2004,bpsk,15,truth-params,bpsk,True,ok,0.991,0.0,True,0.0,True,False,True,,1,0.807,
bpsk_15dB_2004,bpsk,15,s2-top,bpsk,True,ok,0.991,0.0,True,0.0,True,False,True,,1,0.777,
bpsk_15dB_2004,bpsk,15,search,bpsk,True,ok,0.991,0.0,True,0.0,True,False,True,,1,0.996,
bpsk_15dB_3004,bpsk,15,truth-params,bpsk,True,ok,0.9915,0.0,True,0.0,True,False,True,,1,0.823,
bpsk_15dB_3004,bpsk,15,s2-top,bpsk,True,ok,0.9915,0.0,True,0.0,True,False,True,,1,0.74,
bpsk_15dB_3004,bpsk,15,search,bpsk,True,ok,0.9915,0.0,True,0.0,True,False,True,,1,0.99,
bpsk_15dB_4004,bpsk,15,truth-params,bpsk,True,ok,0.9914,0.0,True,0.0,True,False,True,,1,0.79,
bpsk_15dB_4004,bpsk,15,s2-top,bpsk,True,ok,0.9914,0.0,True,0.0,True,False,True,,1,0.766,
bpsk_15dB_4004,bpsk,15,search,bpsk,True,ok,0.9914,0.0,True,0.0,True,False,True,,1,1.004,
bpsk_15dB_5004,bpsk,15,truth-params,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.789,
bpsk_15dB_5004,bpsk,15,s2-top,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.755,
bpsk_15dB_5004,bpsk,15,search,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.981,
bpsk_15dB_6004,bpsk,15,truth-params,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.803,
bpsk_15dB_6004,bpsk,15,s2-top,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.776,
bpsk_15dB_6004,bpsk,15,search,bpsk,True,ok,0.9913,0.0,True,0.0,True,False,True,,1,0.977,
bpsk_15dB_7004,bpsk,15,truth-params,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.808,
bpsk_15dB_7004,bpsk,15,s2-top,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.757,
bpsk_15dB_7004,bpsk,15,search,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.93,
bpsk_15dB_8004,bpsk,15,truth-params,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.813,
bpsk_15dB_8004,bpsk,15,s2-top,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.749,
bpsk_15dB_8004,bpsk,15,search,bpsk,True,ok,0.9916,0.0,True,0.0,True,False,True,,1,0.99,
bpsk_20dB_2005,bpsk,20,truth-params,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.795,
bpsk_20dB_2005,bpsk,20,s2-top,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.753,
bpsk_20dB_2005,bpsk,20,search,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.99,
bpsk_20dB_3005,bpsk,20,truth-params,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.785,
bpsk_20dB_3005,bpsk,20,s2-top,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.751,
bpsk_20dB_3005,bpsk,20,search,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.989,
bpsk_20dB_4005,bpsk,20,truth-params,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.776,
bpsk_20dB_4005,bpsk,20,s2-top,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.758,
bpsk_20dB_4005,bpsk,20,search,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.983,
bpsk_20dB_5005,bpsk,20,truth-params,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.77,
bpsk_20dB_5005,bpsk,20,s2-top,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.749,
bpsk_20dB_5005,bpsk,20,search,bpsk,True,ok,0.9972,0.0,True,0.0,True,False,True,,1,0.98,
bpsk_20dB_6005,bpsk,20,truth-params,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.777,
bpsk_20dB_6005,bpsk,20,s2-top,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.733,
bpsk_20dB_6005,bpsk,20,search,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.981,
bpsk_20dB_7005,bpsk,20,truth-params,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.795,
bpsk_20dB_7005,bpsk,20,s2-top,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.759,
bpsk_20dB_7005,bpsk,20,search,bpsk,True,ok,0.9974,0.0,True,0.0,True,False,True,,1,0.934,
bpsk_20dB_8005,bpsk,20,truth-params,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.786,
bpsk_20dB_8005,bpsk,20,s2-top,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,0.762,
bpsk_20dB_8005,bpsk,20,search,bpsk,True,ok,0.9973,0.0,True,0.0,True,False,True,,1,1.029,
bpsk_4dB_2000,bpsk,4,truth-params,bpsk,True,ok,0.8645,1.52e-06,True,0.0,True,False,True,,1,0.766,
bpsk_4dB_2000,bpsk,4,s2-top,bpsk,True,ok,0.8645,1.52e-06,True,0.0,True,False,True,,1,0.746,
bpsk_4dB_2000,bpsk,4,search,bpsk,True,ok,0.8645,1.52e-06,True,0.0,True,False,True,,1,0.971,
bpsk_4dB_3000,bpsk,4,truth-params,bpsk,True,ok,0.8728,9.94e-06,True,0.0,True,False,True,,1,0.796,
bpsk_4dB_3000,bpsk,4,s2-top,bpsk,True,ok,0.8728,9.94e-06,True,0.0,True,False,True,,1,0.773,
bpsk_4dB_3000,bpsk,4,search,bpsk,True,ok,0.8728,9.94e-06,True,0.0,True,False,True,,1,0.991,
bpsk_4dB_4000,bpsk,4,truth-params,bpsk,True,ok,0.8728,1.21e-06,True,0.0,True,False,True,,1,0.773,
bpsk_4dB_4000,bpsk,4,s2-top,bpsk,True,ok,0.8728,1.21e-06,True,0.0,True,False,True,,1,0.807,
bpsk_4dB_4000,bpsk,4,search,bpsk,True,ok,0.8728,1.21e-06,True,0.0,True,False,True,,1,0.99,
bpsk_4dB_5000,bpsk,4,truth-params,bpsk,True,ok,0.8692,3.24e-06,True,0.0,True,False,True,,1,0.788,
bpsk_4dB_5000,bpsk,4,s2-top,bpsk,True,ok,0.8692,3.24e-06,True,0.0,True,False,True,,1,0.75,
bpsk_4dB_5000,bpsk,4,search,bpsk,True,ok,0.8692,3.24e-06,True,0.0,True,False,True,,1,1.001,
bpsk_4dB_6000,bpsk,4,truth-params,bpsk,True,ok,0.8574,9.29e-06,True,0.0,True,False,True,,1,0.767,
bpsk_4dB_6000,bpsk,4,s2-top,bpsk,True,ok,0.8574,9.29e-06,True,0.0,True,False,True,,1,0.751,
bpsk_4dB_6000,bpsk,4,search,bpsk,True,ok,0.8574,9.29e-06,True,0.0,True,False,True,,1,0.975,
bpsk_4dB_7000,bpsk,4,truth-params,bpsk,True,ok,0.887,2.68e-06,True,0.0,True,False,True,,1,0.784,
bpsk_4dB_7000,bpsk,4,s2-top,bpsk,True,ok,0.887,2.68e-06,True,0.0,True,False,True,,1,0.774,
bpsk_4dB_7000,bpsk,4,search,bpsk,True,ok,0.887,2.68e-06,True,0.0,True,False,True,,1,1.003,
bpsk_4dB_8000,bpsk,4,truth-params,bpsk,True,ok,0.8722,1.117e-05,True,0.0,True,False,True,,1,0.788,
bpsk_4dB_8000,bpsk,4,s2-top,bpsk,True,ok,0.8722,1.117e-05,True,0.0,True,False,True,,1,0.777,
bpsk_4dB_8000,bpsk,4,search,bpsk,True,ok,0.8722,1.117e-05,True,0.0,True,False,True,,1,0.991,
bpsk_8dB_2001,bpsk,8,truth-params,bpsk,True,ok,0.9502,0.0,True,0.0,True,False,True,,1,0.783,
bpsk_8dB_2001,bpsk,8,s2-top,bpsk,True,ok,0.9502,0.0,True,0.0,True,False,True,,1,0.763,
bpsk_8dB_2001,bpsk,8,search,bpsk,True,ok,0.9502,0.0,True,0.0,True,False,True,,1,0.979,
bpsk_8dB_3001,bpsk,8,truth-params,bpsk,True,ok,0.9527,0.0,True,0.0,True,False,True,,1,0.766,
bpsk_8dB_3001,bpsk,8,s2-top,bpsk,True,ok,0.9527,0.0,True,0.0,True,False,True,,1,0.781,
bpsk_8dB_3001,bpsk,8,search,bpsk,True,ok,0.9527,0.0,True,0.0,True,False,True,,1,0.98,
bpsk_8dB_4001,bpsk,8,truth-params,bpsk,True,ok,0.9529,0.0,True,0.0,True,False,True,,1,0.769,
bpsk_8dB_4001,bpsk,8,s2-top,bpsk,True,ok,0.9529,0.0,True,0.0,True,False,True,,1,0.751,
bpsk_8dB_4001,bpsk,8,search,bpsk,True,ok,0.9529,0.0,True,0.0,True,False,True,,1,0.991,
bpsk_8dB_5001,bpsk,8,truth-params,bpsk,True,ok,0.9498,0.0,True,0.0,True,False,True,,1,0.78,
bpsk_8dB_5001,bpsk,8,s2-top,bpsk,True,ok,0.9498,0.0,True,0.0,True,False,True,,1,0.756,
bpsk_8dB_5001,bpsk,8,search,bpsk,True,ok,0.9498,0.0,True,0.0,True,False,True,,1,0.995,
bpsk_8dB_6001,bpsk,8,truth-params,bpsk,True,ok,0.9561,0.0,True,0.0,True,False,True,,1,0.792,
bpsk_8dB_6001,bpsk,8,s2-top,bpsk,True,ok,0.9561,0.0,True,0.0,True,False,True,,1,0.739,
bpsk_8dB_6001,bpsk,8,search,bpsk,True,ok,0.9561,0.0,True,0.0,True,False,True,,1,1.013,
bpsk_8dB_7001,bpsk,8,truth-params,bpsk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.789,
bpsk_8dB_7001,bpsk,8,s2-top,bpsk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.8,
bpsk_8dB_7001,bpsk,8,search,bpsk,True,ok,0.9574,0.0,True,0.0,True,False,True,,1,0.977,
bpsk_8dB_8001,bpsk,8,truth-params,bpsk,True,ok,0.951,0.0,True,0.0,True,False,True,,1,0.775,
bpsk_8dB_8001,bpsk,8,s2-top,bpsk,True,ok,0.951,0.0,True,0.0,True,False,True,,1,0.781,
bpsk_8dB_8001,bpsk,8,search,bpsk,True,ok,0.951,0.0,True,0.0,True,False,True,,1,0.975,
qpsk_10dB_2008,qpsk,10,truth-params,qpsk,True,ok,0.9005,0.0,True,0.0,True,False,True,,1,0.426,
qpsk_10dB_2008,qpsk,10,s2-top,qpsk,True,ok,0.9005,0.0,True,0.0,True,False,True,,1,0.395,
qpsk_10dB_2008,qpsk,10,search,qpsk,True,ok,0.9005,0.0,True,0.0,True,False,True,,1,0.507,
qpsk_10dB_3008,qpsk,10,truth-params,qpsk,True,ok,0.8968,0.0,True,0.0,True,False,True,,1,0.44,
qpsk_10dB_3008,qpsk,10,s2-top,qpsk,True,ok,0.8968,0.0,True,0.0,True,False,True,,1,0.39,
qpsk_10dB_3008,qpsk,10,search,qpsk,True,ok,0.8968,0.0,True,0.0,True,False,True,,1,0.483,
qpsk_10dB_4008,qpsk,10,truth-params,qpsk,True,ok,0.8964,0.0,True,0.0,True,False,True,,1,0.43,
qpsk_10dB_4008,qpsk,10,s2-top,qpsk,True,ok,0.8964,0.0,True,0.0,True,False,True,,1,0.386,
qpsk_10dB_4008,qpsk,10,search,qpsk,True,ok,0.8964,0.0,True,0.0,True,False,True,,1,0.494,
qpsk_10dB_5008,qpsk,10,truth-params,qpsk,True,ok,0.9019,0.0,True,0.0,True,False,True,,1,0.42,
qpsk_10dB_5008,qpsk,10,s2-top,qpsk,True,ok,0.9018,0.0,True,0.0,True,False,True,,1,0.399,
qpsk_10dB_5008,qpsk,10,search,qpsk,True,ok,0.9018,0.0,True,0.0,True,False,True,,1,0.484,
qpsk_10dB_6008,qpsk,10,truth-params,qpsk,True,ok,0.8992,0.0,True,0.0,True,False,True,,1,0.437,
qpsk_10dB_6008,qpsk,10,s2-top,qpsk,True,ok,0.8992,0.0,True,0.0,True,False,True,,1,0.378,
qpsk_10dB_6008,qpsk,10,search,qpsk,True,ok,0.8992,0.0,True,0.0,True,False,True,,1,0.483,
qpsk_10dB_7008,qpsk,10,truth-params,qpsk,True,ok,0.8961,0.0,True,0.0,True,False,True,,1,0.418,
qpsk_10dB_7008,qpsk,10,s2-top,qpsk,True,ok,0.8961,0.0,True,0.0,True,False,True,,1,0.385,
qpsk_10dB_7008,qpsk,10,search,qpsk,True,ok,0.8961,0.0,True,0.0,True,False,True,,1,0.497,
qpsk_10dB_8008,qpsk,10,truth-params,qpsk,True,ok,0.898,0.0,True,0.0,True,False,True,,1,0.423,
qpsk_10dB_8008,qpsk,10,s2-top,qpsk,True,ok,0.898,0.0,True,0.0,True,False,True,,1,0.397,
qpsk_10dB_8008,qpsk,10,search,qpsk,True,ok,0.898,0.0,True,0.0,True,False,True,,1,0.492,
qpsk_13dB_2009,qpsk,13,truth-params,qpsk,True,ok,0.9479,0.0,True,0.0,True,False,True,,1,0.421,
qpsk_13dB_2009,qpsk,13,s2-top,qpsk,True,ok,0.9479,0.0,True,0.0,True,False,True,,1,0.387,
qpsk_13dB_2009,qpsk,13,search,qpsk,True,ok,0.9479,0.0,True,0.0,True,False,True,,1,0.487,
qpsk_13dB_3009,qpsk,13,truth-params,qpsk,True,ok,0.9471,0.0,True,0.0,True,False,True,,1,0.412,
qpsk_13dB_3009,qpsk,13,s2-top,qpsk,True,ok,0.9471,0.0,True,0.0,True,False,True,,1,0.382,
qpsk_13dB_3009,qpsk,13,search,qpsk,True,ok,0.9471,0.0,True,0.0,True,False,True,,1,0.503,
qpsk_13dB_4009,qpsk,13,truth-params,qpsk,True,ok,0.9487,0.0,True,0.0,True,False,True,,1,0.433,
qpsk_13dB_4009,qpsk,13,s2-top,qpsk,True,ok,0.9487,0.0,True,0.0,True,False,True,,1,0.383,
qpsk_13dB_4009,qpsk,13,search,qpsk,True,ok,0.9487,0.0,True,0.0,True,False,True,,1,0.493,
qpsk_13dB_5009,qpsk,13,truth-params,qpsk,True,ok,0.9467,0.0,True,0.0,True,False,True,,1,0.419,
qpsk_13dB_5009,qpsk,13,s2-top,qpsk,True,ok,0.9467,0.0,True,0.0,True,False,True,,1,0.397,
qpsk_13dB_5009,qpsk,13,search,qpsk,True,ok,0.9467,0.0,True,0.0,True,False,True,,1,0.48,
qpsk_13dB_6009,qpsk,13,truth-params,qpsk,True,ok,0.9489,0.0,True,0.0,True,False,True,,1,0.418,
qpsk_13dB_6009,qpsk,13,s2-top,qpsk,True,ok,0.9489,0.0,True,0.0,True,False,True,,1,0.388,
qpsk_13dB_6009,qpsk,13,search,qpsk,True,ok,0.9489,0.0,True,0.0,True,False,True,,1,0.458,
qpsk_13dB_7009,qpsk,13,truth-params,qpsk,True,ok,0.947,0.0,True,0.0,True,False,True,,1,0.423,
qpsk_13dB_7009,qpsk,13,s2-top,qpsk,True,ok,0.947,0.0,True,0.0,True,False,True,,1,0.387,
qpsk_13dB_7009,qpsk,13,search,qpsk,True,ok,0.947,0.0,True,0.0,True,False,True,,1,0.482,
qpsk_13dB_8009,qpsk,13,truth-params,qpsk,True,ok,0.946,0.0,True,0.0,True,False,True,,1,0.423,
qpsk_13dB_8009,qpsk,13,s2-top,qpsk,True,ok,0.946,0.0,True,0.0,True,False,True,,1,0.391,
qpsk_13dB_8009,qpsk,13,search,qpsk,True,ok,0.946,0.0,True,0.0,True,False,True,,1,0.487,
qpsk_15dB_2010,qpsk,15,truth-params,qpsk,True,ok,0.9674,0.0,True,0.0,True,False,True,,1,0.424,
qpsk_15dB_2010,qpsk,15,s2-top,qpsk,True,ok,0.9674,0.0,True,0.0,True,False,True,,1,0.391,
qpsk_15dB_2010,qpsk,15,search,qpsk,True,ok,0.9674,0.0,True,0.0,True,False,True,,1,0.478,
qpsk_15dB_3010,qpsk,15,truth-params,qpsk,True,ok,0.9652,0.0,True,0.0,True,False,True,,1,0.42,
qpsk_15dB_3010,qpsk,15,s2-top,qpsk,True,ok,0.9652,0.0,True,0.0,True,False,True,,1,0.407,
qpsk_15dB_3010,qpsk,15,search,qpsk,True,ok,0.9652,0.0,True,0.0,True,False,True,,1,0.475,
qpsk_15dB_4010,qpsk,15,truth-params,qpsk,True,ok,0.9669,0.0,True,0.0,True,False,True,,1,0.424,
qpsk_15dB_4010,qpsk,15,s2-top,qpsk,True,ok,0.9669,0.0,True,0.0,True,False,True,,1,0.382,
qpsk_15dB_4010,qpsk,15,search,qpsk,True,ok,0.9669,0.0,True,0.0,True,False,True,,1,0.489,
qpsk_15dB_5010,qpsk,15,truth-params,qpsk,True,ok,0.9647,0.0,True,0.0,True,False,True,,1,0.426,
qpsk_15dB_5010,qpsk,15,s2-top,qpsk,True,ok,0.9647,0.0,True,0.0,True,False,True,,1,0.394,
qpsk_15dB_5010,qpsk,15,search,qpsk,True,ok,0.9647,0.0,True,0.0,True,False,True,,1,0.479,
qpsk_15dB_6010,qpsk,15,truth-params,qpsk,True,ok,0.9669,0.0,True,0.0,True,False,True,,1,0.431,
qpsk_15dB_6010,qpsk,15,s2-top,qpsk,True,ok,0.9668,0.0,True,0.0,True,False,True,,1,0.388,
qpsk_15dB_6010,qpsk,15,search,qpsk,True,ok,0.9668,0.0,True,0.0,True,False,True,,1,0.5,
qpsk_15dB_7010,qpsk,15,truth-params,qpsk,True,ok,0.9658,0.0,True,0.0,True,False,True,,1,0.421,
qpsk_15dB_7010,qpsk,15,s2-top,qpsk,True,ok,0.9658,0.0,True,0.0,True,False,True,,1,0.394,
qpsk_15dB_7010,qpsk,15,search,qpsk,True,ok,0.9658,0.0,True,0.0,True,False,True,,1,0.475,
qpsk_15dB_8010,qpsk,15,truth-params,qpsk,True,ok,0.9663,0.0,True,0.0,True,False,True,,1,0.455,
qpsk_15dB_8010,qpsk,15,s2-top,qpsk,True,ok,0.9663,0.0,True,0.0,True,False,True,,1,0.393,
qpsk_15dB_8010,qpsk,15,search,qpsk,True,ok,0.9663,0.0,True,0.0,True,False,True,,1,0.48,
qpsk_20dB_2011,qpsk,20,truth-params,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.429,
qpsk_20dB_2011,qpsk,20,s2-top,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.405,
qpsk_20dB_2011,qpsk,20,search,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.483,
qpsk_20dB_3011,qpsk,20,truth-params,qpsk,True,ok,0.9897,0.0,True,0.0,True,False,True,,1,0.43,
qpsk_20dB_3011,qpsk,20,s2-top,qpsk,True,ok,0.9897,0.0,True,0.0,True,False,True,,1,0.399,
qpsk_20dB_3011,qpsk,20,search,qpsk,True,ok,0.9897,0.0,True,0.0,True,False,True,,1,0.495,
qpsk_20dB_4011,qpsk,20,truth-params,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.428,
qpsk_20dB_4011,qpsk,20,s2-top,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.394,
qpsk_20dB_4011,qpsk,20,search,qpsk,True,ok,0.989,0.0,True,0.0,True,False,True,,1,0.475,
qpsk_20dB_5011,qpsk,20,truth-params,qpsk,True,ok,0.9893,0.0,True,0.0,True,False,True,,1,0.462,
qpsk_20dB_5011,qpsk,20,s2-top,qpsk,True,ok,0.9893,0.0,True,0.0,True,False,True,,1,0.394,
qpsk_20dB_5011,qpsk,20,search,qpsk,True,ok,0.9893,0.0,True,0.0,True,False,True,,1,0.506,
qpsk_20dB_6011,qpsk,20,truth-params,qpsk,True,ok,0.9888,0.0,True,0.0,True,False,True,,1,0.435,
qpsk_20dB_6011,qpsk,20,s2-top,qpsk,True,ok,0.9888,0.0,True,0.0,True,False,True,,1,0.386,
qpsk_20dB_6011,qpsk,20,search,qpsk,True,ok,0.9888,0.0,True,0.0,True,False,True,,1,0.491,
qpsk_20dB_7011,qpsk,20,truth-params,qpsk,True,ok,0.9894,0.0,True,0.0,True,False,True,,1,0.44,
qpsk_20dB_7011,qpsk,20,s2-top,qpsk,True,ok,0.9894,0.0,True,0.0,True,False,True,,1,0.416,
qpsk_20dB_7011,qpsk,20,search,qpsk,True,ok,0.9894,0.0,True,0.0,True,False,True,,1,0.481,
qpsk_20dB_8011,qpsk,20,truth-params,qpsk,True,ok,0.9895,0.0,True,0.0,True,False,True,,1,0.435,
qpsk_20dB_8011,qpsk,20,s2-top,qpsk,True,ok,0.9895,0.0,True,0.0,True,False,True,,1,0.399,
qpsk_20dB_8011,qpsk,20,search,qpsk,True,ok,0.9895,0.0,True,0.0,True,False,True,,1,0.516,
qpsk_4dB_2006,qpsk,4,truth-params,qpsk,True,ok,0.6365,0.00096561,True,0.001154,True,False,True,,1,0.421,
qpsk_4dB_2006,qpsk,4,s2-top,qpsk,True,ok,0.6365,0.00096562,True,0.001154,True,False,True,,1,0.394,
qpsk_4dB_2006,qpsk,4,search,qpsk,True,ok,0.6365,0.00096562,True,0.001154,True,False,True,,3,1.34,
qpsk_4dB_3006,qpsk,4,truth-params,qpsk,True,ok,0.6624,0.0008557,True,0.000853,True,False,True,,1,0.419,
qpsk_4dB_3006,qpsk,4,s2-top,qpsk,True,ok,0.6618,0.00085575,True,0.000853,True,False,True,,1,0.412,
qpsk_4dB_3006,qpsk,4,search,qpsk,True,ok,0.6618,0.00085575,True,0.000853,True,False,True,,3,1.342,
qpsk_4dB_4006,qpsk,4,truth-params,qpsk,True,ok,0.6523,0.00099281,True,0.000552,True,False,True,,1,0.417,
qpsk_4dB_4006,qpsk,4,s2-top,qpsk,True,ok,0.6523,0.00099281,True,0.000552,True,False,True,,1,0.384,
qpsk_4dB_4006,qpsk,4,search,qpsk,True,ok,0.6523,0.00099281,True,0.000552,True,False,True,,3,1.361,
qpsk_4dB_5006,qpsk,4,truth-params,qpsk,True,ok,0.6409,0.00101115,True,0.001052,True,False,True,,1,0.45,
qpsk_4dB_5006,qpsk,4,s2-top,qpsk,True,ok,0.6407,0.00101126,True,0.001052,True,False,True,,1,0.388,
qpsk_4dB_5006,qpsk,4,search,qpsk,True,ok,0.6407,0.00101126,True,0.001052,True,False,True,,3,1.315,
qpsk_4dB_6006,qpsk,4,truth-params,qpsk,True,ok,0.639,0.00118612,True,0.001152,True,False,True,,1,0.418,
qpsk_4dB_6006,qpsk,4,s2-top,qpsk,True,ok,0.639,0.00118612,True,0.001152,True,False,True,,1,0.378,
qpsk_4dB_6006,qpsk,4,search,qpsk,True,ok,0.639,0.00118612,True,0.001152,True,False,True,,3,1.349,
qpsk_4dB_7006,qpsk,4,truth-params,qpsk,True,ok,0.6565,0.00089748,True,0.001053,True,False,True,,1,0.416,
qpsk_4dB_7006,qpsk,4,s2-top,qpsk,True,ok,0.6566,0.0008975,True,0.001053,True,False,True,,1,0.389,
qpsk_4dB_7006,qpsk,4,search,qpsk,True,ok,0.6566,0.0008975,True,0.001053,True,False,True,,3,1.351,
qpsk_4dB_8006,qpsk,4,truth-params,qpsk,True,ok,0.6378,0.00094768,True,0.000954,True,False,True,,1,0.414,
qpsk_4dB_8006,qpsk,4,s2-top,qpsk,True,ok,0.6378,0.00094768,True,0.000954,True,False,True,,1,0.394,
qpsk_4dB_8006,qpsk,4,search,qpsk,True,ok,0.6378,0.00094768,True,0.000954,True,False,True,,5,2.218,
qpsk_8dB_2007,qpsk,8,truth-params,qpsk,True,ok,0.8409,0.0,True,0.0,True,False,True,,1,0.424,
qpsk_8dB_2007,qpsk,8,s2-top,qpsk,True,ok,0.8411,0.0,True,0.0,True,False,True,,1,0.388,
qpsk_8dB_2007,qpsk,8,search,qpsk,True,ok,0.8411,0.0,True,0.0,True,False,True,,1,0.5,
qpsk_8dB_3007,qpsk,8,truth-params,qpsk,True,ok,0.8367,5.43e-06,True,0.0,True,False,True,,1,0.417,
qpsk_8dB_3007,qpsk,8,s2-top,qpsk,True,ok,0.8367,5.43e-06,True,0.0,True,False,True,,1,0.387,
qpsk_8dB_3007,qpsk,8,search,qpsk,True,ok,0.8367,5.43e-06,True,0.0,True,False,True,,1,0.528,
qpsk_8dB_4007,qpsk,8,truth-params,qpsk,True,ok,0.8388,8e-08,True,0.0,True,False,True,,1,0.426,
qpsk_8dB_4007,qpsk,8,s2-top,qpsk,True,ok,0.8389,8e-08,True,0.0,True,False,True,,1,0.403,
qpsk_8dB_4007,qpsk,8,search,qpsk,True,ok,0.8389,8e-08,True,0.0,True,False,True,,1,0.539,
qpsk_8dB_5007,qpsk,8,truth-params,qpsk,True,ok,0.8428,8e-08,True,0.0,True,False,True,,1,0.506,
qpsk_8dB_5007,qpsk,8,s2-top,qpsk,True,ok,0.8428,8e-08,True,0.0,True,False,True,,1,0.445,
qpsk_8dB_5007,qpsk,8,search,qpsk,True,ok,0.8428,8e-08,True,0.0,True,False,True,,1,0.564,
qpsk_8dB_6007,qpsk,8,truth-params,qpsk,True,ok,0.8397,2e-08,True,0.0,True,False,True,,1,0.631,
qpsk_8dB_6007,qpsk,8,s2-top,qpsk,True,ok,0.8397,2e-08,True,0.0,True,False,True,,1,0.5,
qpsk_8dB_6007,qpsk,8,search,qpsk,True,ok,0.8397,2e-08,True,0.0,True,False,True,,1,0.604,
qpsk_8dB_7007,qpsk,8,truth-params,qpsk,True,ok,0.8481,1.4e-07,True,0.0,True,False,True,,1,0.694,
qpsk_8dB_7007,qpsk,8,s2-top,qpsk,True,ok,0.8481,1.4e-07,True,0.0,True,False,True,,1,0.586,
qpsk_8dB_7007,qpsk,8,search,qpsk,True,ok,0.8481,1.4e-07,True,0.0,True,False,True,,1,0.582,
qpsk_8dB_8007,qpsk,8,truth-params,qpsk,True,ok,0.8414,6e-08,True,0.0,True,False,True,,1,0.447,
qpsk_8dB_8007,qpsk,8,s2-top,qpsk,True,ok,0.8414,6e-08,True,0.0,True,False,True,,1,0.451,
qpsk_8dB_8007,qpsk,8,search,qpsk,True,ok,0.8414,6e-08,True,0.0,True,False,True,,1,0.537,
