knob,scheme,file,snr_db,arm,carrier_bw,timing_bw,status,measured_ber,decodes,secs
timing,bpsk,bpsk_10dB_2002,10.0,phase,0.02,0.008,ok,0.0,True,0.747
timing,bpsk,bpsk_10dB_3002,10.0,phase,0.02,0.008,ok,0.001703,True,0.743
timing,bpsk,bpsk_10dB_4002,10.0,phase,0.02,0.008,ok,0.0,True,0.74
timing,bpsk,bpsk_10dB_5002,10.0,phase,0.02,0.008,ok,0.0,True,0.752
timing,bpsk,bpsk_10dB_6002,10.0,phase,0.02,0.008,ok,0.0,True,0.758
timing,bpsk,bpsk_10dB_7002,10.0,phase,0.02,0.008,ok,0.0,True,0.747
timing,bpsk,bpsk_10dB_8002,10.0,phase,0.02,0.008,ok,0.0,True,0.764
timing,bpsk,bpsk_13dB_2003,13.0,phase,0.02,0.008,ok,0.005471,True,0.736
timing,bpsk,bpsk_13dB_3003,13.0,phase,0.02,0.008,ok,0.0,True,0.755
timing,bpsk,bpsk_13dB_4003,13.0,phase,0.02,0.008,ok,0.0,True,0.757
timing,bpsk,bpsk_13dB_5003,13.0,phase,0.02,0.008,ok,0.0,True,0.756
timing,bpsk,bpsk_13dB_6003,13.0,phase,0.02,0.008,ok,0.0,True,0.75
timing,bpsk,bpsk_13dB_7003,13.0,phase,0.02,0.008,ok,0.0,True,0.732
timing,bpsk,bpsk_13dB_8003,13.0,phase,0.02,0.008,ok,0.0,True,0.735
timing,bpsk,bpsk_4dB_2000,4.0,phase,0.02,0.008,ok,0.0,True,0.751
timing,bpsk,bpsk_4dB_3000,4.0,phase,0.02,0.008,ok,0.0,True,0.749
timing,bpsk,bpsk_4dB_4000,4.0,phase,0.02,0.008,ok,0.0,True,0.764
timing,bpsk,bpsk_4dB_5000,4.0,phase,0.02,0.008,ok,0.0,True,0.758
timing,bpsk,bpsk_4dB_6000,4.0,phase,0.02,0.008,ok,5e-05,True,0.753
timing,bpsk,bpsk_4dB_7000,4.0,phase,0.02,0.008,ok,0.0,True,0.749
timing,bpsk,bpsk_4dB_8000,4.0,phase,0.02,0.008,ok,0.0,True,0.755
timing,bpsk,bpsk_8dB_2001,8.0,phase,0.02,0.008,ok,0.0,True,0.748
timing,bpsk,bpsk_8dB_3001,8.0,phase,0.02,0.008,ok,0.002305,True,0.742
timing,bpsk,bpsk_8dB_4001,8.0,phase,0.02,0.008,ok,0.0,True,0.752
timing,bpsk,bpsk_8dB_5001,8.0,phase,0.02,0.008,ok,0.0,True,0.751
timing,bpsk,bpsk_8dB_6001,8.0,phase,0.02,0.008,ok,0.0,True,0.749
timing,bpsk,bpsk_8dB_7001,8.0,phase,0.02,0.008,ok,0.0,True,0.751
timing,bpsk,bpsk_8dB_8001,8.0,phase,0.02,0.008,ok,0.0,True,0.749
timing,qpsk,qpsk_10dB_2008,10.0,phase,0.02,0.008,ok,0.0,True,0.39
timing,qpsk,qpsk_10dB_3008,10.0,phase,0.02,0.008,ok,0.0,True,0.385
timing,qpsk,qpsk_10dB_4008,10.0,phase,0.02,0.008,ok,0.0,True,0.387
timing,qpsk,qpsk_10dB_5008,10.0,phase,0.02,0.008,ok,0.0,True,0.38
timing,qpsk,qpsk_10dB_6008,10.0,phase,0.02,0.008,ok,0.0,True,0.386
timing,qpsk,qpsk_10dB_7008,10.0,phase,0.02,0.008,ok,0.0,True,0.394
timing,qpsk,qpsk_10dB_8008,10.0,phase,0.02,0.008,ok,0.0,True,0.396
timing,qpsk,qpsk_13dB_2009,13.0,phase,0.02,0.008,ok,0.0,True,0.388
timing,qpsk,qpsk_13dB_3009,13.0,phase,0.02,0.008,ok,0.0,True,0.379
timing,qpsk,qpsk_13dB_4009,13.0,phase,0.02,0.008,ok,0.0,True,0.385
timing,qpsk,qpsk_13dB_5009,13.0,phase,0.02,0.008,ok,0.0,True,0.384
timing,qpsk,qpsk_13dB_6009,13.0,phase,0.02,0.008,ok,0.0,True,0.381
timing,qpsk,qpsk_13dB_7009,13.0,phase,0.02,0.008,ok,0.0,True,0.385
timing,qpsk,qpsk_13dB_8009,13.0,phase,0.02,0.008,ok,0.0,True,0.385
timing,qpsk,qpsk_4dB_2006,4.0,phase,0.02,0.008,ok,0.001254,True,0.393
timing,qpsk,qpsk_4dB_3006,4.0,phase,0.02,0.008,ok,0.001004,True,0.381
timing,qpsk,qpsk_4dB_4006,4.0,phase,0.02,0.008,ok,0.000652,True,0.39
timing,qpsk,qpsk_4dB_5006,4.0,phase,0.02,0.008,ok,0.001203,True,0.388
timing,qpsk,qpsk_4dB_6006,4.0,phase,0.02,0.008,ok,0.001353,True,0.395
timing,qpsk,qpsk_4dB_7006,4.0,phase,0.02,0.008,ok,0.000953,True,0.381
timing,qpsk,qpsk_4dB_8006,4.0,phase,0.02,0.008,ok,0.000954,True,0.377
timing,qpsk,qpsk_8dB_2007,8.0,phase,0.02,0.008,ok,0.0,True,0.392
timing,qpsk,qpsk_8dB_3007,8.0,phase,0.02,0.008,ok,0.0,True,0.388
timing,qpsk,qpsk_8dB_4007,8.0,phase,0.02,0.008,ok,0.0,True,0.395
timing,qpsk,qpsk_8dB_5007,8.0,phase,0.02,0.008,ok,0.0,True,0.381
timing,qpsk,qpsk_8dB_6007,8.0,phase,0.02,0.008,ok,0.0,True,0.389
timing,qpsk,qpsk_8dB_7007,8.0,phase,0.02,0.008,ok,0.0,True,0.391
timing,qpsk,qpsk_8dB_8007,8.0,phase,0.02,0.008,ok,0.0,True,0.39
timing,16qam,16qam_10dB_2020,10.0,clean,0.04,0.016,ok,0.005464,True,0.203
timing,16qam,16qam_10dB_3020,10.0,clean,0.04,0.016,ok,0.003815,True,0.199
timing,16qam,16qam_10dB_4020,10.0,clean,0.04,0.016,ok,0.251078,False,0.209
timing,16qam,16qam_10dB_5020,10.0,clean,0.04,0.016,ok,0.004408,True,0.207
timing,16qam,16qam_10dB_6020,10.0,clean,0.04,0.016,ok,0.004259,True,0.206
timing,16qam,16qam_10dB_7020,10.0,clean,0.04,0.016,ok,0.003909,True,0.201
timing,16qam,16qam_10dB_8020,10.0,clean,0.04,0.016,ok,0.004013,True,0.202
timing,16qam,16qam_13dB_2021,13.0,clean,0.04,0.016,ok,0.000251,True,0.212
timing,16qam,16qam_13dB_3021,13.0,clean,0.04,0.016,ok,0.0002,True,0.211
timing,16qam,16qam_13dB_4021,13.0,clean,0.04,0.016,ok,0.0001,True,0.206
timing,16qam,16qam_13dB_5021,13.0,clean,0.04,0.016,ok,0.00015,True,0.207
timing,16qam,16qam_13dB_6021,13.0,clean,0.04,0.016,ok,0.0002,True,0.207
timing,16qam,16qam_13dB_7021,13.0,clean,0.04,0.016,ok,5e-05,True,0.208
timing,16qam,16qam_13dB_8021,13.0,clean,0.04,0.016,ok,0.0002,True,0.205
timing,16qam,16qam_4dB_2018,4.0,clean,0.04,0.016,low_confidence,0.416107,False,0.208
timing,16qam,16qam_4dB_3018,4.0,clean,0.04,0.016,low_confidence,0.394747,False,0.207
timing,16qam,16qam_4dB_4018,4.0,clean,0.04,0.016,low_confidence,0.345413,False,0.204
timing,16qam,16qam_4dB_5018,4.0,clean,0.04,0.016,low_confidence,0.421507,False,0.207
timing,16qam,16qam_4dB_6018,4.0,clean,0.04,0.016,low_confidence,0.432688,False,0.2
timing,16qam,16qam_4dB_7018,4.0,clean,0.04,0.016,low_confidence,0.40905,False,0.208
timing,16qam,16qam_4dB_8018,4.0,clean,0.04,0.016,low_confidence,0.414218,False,0.212
timing,16qam,16qam_8dB_2019,8.0,clean,0.04,0.016,ok,0.019235,False,0.201
timing,16qam,16qam_8dB_3019,8.0,clean,0.04,0.016,ok,0.103161,False,0.203
timing,16qam,16qam_8dB_4019,8.0,clean,0.04,0.016,low_confidence,0.01932,False,0.203
timing,16qam,16qam_8dB_5019,8.0,clean,0.04,0.016,ok,0.151635,False,0.207
timing,16qam,16qam_8dB_6019,8.0,clean,0.04,0.016,ok,0.102518,False,0.208
timing,16qam,16qam_8dB_7019,8.0,clean,0.04,0.016,ok,0.022673,False,0.207
timing,16qam,16qam_8dB_8019,8.0,clean,0.04,0.016,low_confidence,0.062124,False,0.201
timing,8psk,8psk_10dB_2014,10.0,clean,0.04,0.016,ok,0.000551,True,0.296
timing,8psk,8psk_10dB_3014,10.0,clean,0.04,0.016,ok,0.000351,True,0.292
timing,8psk,8psk_10dB_4014,10.0,clean,0.04,0.016,ok,0.000451,True,0.299
timing,8psk,8psk_10dB_5014,10.0,clean,0.04,0.016,ok,0.000502,True,0.288
timing,8psk,8psk_10dB_6014,10.0,clean,0.04,0.016,ok,0.000652,True,0.3
timing,8psk,8psk_10dB_7014,10.0,clean,0.04,0.016,ok,0.000552,True,0.302
timing,8psk,8psk_10dB_8014,10.0,clean,0.04,0.016,ok,0.000502,True,0.304
timing,8psk,8psk_13dB_2015,13.0,clean,0.04,0.016,ok,0.0,True,0.291
timing,8psk,8psk_13dB_3015,13.0,clean,0.04,0.016,ok,0.0,True,0.297
timing,8psk,8psk_13dB_4015,13.0,clean,0.04,0.016,ok,0.0,True,0.294
timing,8psk,8psk_13dB_5015,13.0,clean,0.04,0.016,ok,0.0,True,0.286
timing,8psk,8psk_13dB_6015,13.0,clean,0.04,0.016,ok,0.0,True,0.301
timing,8psk,8psk_13dB_7015,13.0,clean,0.04,0.016,ok,0.0,True,0.295
timing,8psk,8psk_13dB_8015,13.0,clean,0.04,0.016,ok,0.0,True,0.292
timing,8psk,8psk_4dB_2012,4.0,clean,0.04,0.016,low_confidence,0.328652,False,0.302
timing,8psk,8psk_4dB_3012,4.0,clean,0.04,0.016,low_confidence,0.372119,False,0.298
timing,8psk,8psk_4dB_4012,4.0,clean,0.04,0.016,low_confidence,0.459969,False,0.29
timing,8psk,8psk_4dB_5012,4.0,clean,0.04,0.016,low_confidence,0.459087,False,0.29
timing,8psk,8psk_4dB_6012,4.0,clean,0.04,0.016,low_confidence,0.480221,False,0.302
timing,8psk,8psk_4dB_7012,4.0,clean,0.04,0.016,low_confidence,0.445731,False,0.297
timing,8psk,8psk_4dB_8012,4.0,clean,0.04,0.016,low_confidence,0.404798,False,0.293
timing,8psk,8psk_8dB_2013,8.0,clean,0.04,0.016,ok,0.003857,True,0.3
timing,8psk,8psk_8dB_3013,8.0,clean,0.04,0.016,ok,0.003607,True,0.297
timing,8psk,8psk_8dB_4013,8.0,clean,0.04,0.016,ok,0.004009,True,0.297
timing,8psk,8psk_8dB_5013,8.0,clean,0.04,0.016,ok,0.004312,True,0.301
timing,8psk,8psk_8dB_6013,8.0,clean,0.04,0.016,ok,0.00366,True,0.287
timing,8psk,8psk_8dB_7013,8.0,clean,0.04,0.016,ok,0.003913,True,0.298
timing,8psk,8psk_8dB_8013,8.0,clean,0.04,0.016,ok,0.004006,True,0.301
timing,bpsk,bpsk_10dB_2002,10.0,clean,0.02,0.016,ok,0.0,True,0.757
timing,bpsk,bpsk_10dB_3002,10.0,clean,0.02,0.016,ok,0.0,True,0.758
timing,bpsk,bpsk_10dB_4002,10.0,clean,0.02,0.016,ok,0.0,True,0.755
timing,bpsk,bpsk_10dB_5002,10.0,clean,0.02,0.016,ok,0.000652,True,0.731
timing,bpsk,bpsk_10dB_6002,10.0,clean,0.02,0.016,ok,0.0,True,0.741
timing,bpsk,bpsk_10dB_7002,10.0,clean,0.02,0.016,ok,0.0,True,0.745
timing,bpsk,bpsk_10dB_8002,10.0,clean,0.02,0.016,ok,0.0,True,0.751
timing,bpsk,bpsk_13dB_2003,13.0,clean,0.02,0.016,ok,0.0,True,0.737
timing,bpsk,bpsk_13dB_3003,13.0,clean,0.02,0.016,ok,0.0,True,0.734
timing,bpsk,bpsk_13dB_4003,13.0,clean,0.02,0.016,ok,0.0,True,0.748
timing,bpsk,bpsk_13dB_5003,13.0,clean,0.02,0.016,ok,0.0,True,0.751
timing,bpsk,bpsk_13dB_6003,13.0,clean,0.02,0.016,ok,0.0,True,0.748
timing,bpsk,bpsk_13dB_7003,13.0,clean,0.02,0.016,ok,0.0,True,0.772
timing,bpsk,bpsk_13dB_8003,13.0,clean,0.02,0.016,ok,0.0,True,0.753
timing,bpsk,bpsk_4dB_2000,4.0,clean,0.02,0.016,ok,0.0,True,0.748
timing,bpsk,bpsk_4dB_3000,4.0,clean,0.02,0.016,ok,0.0,True,0.752
timing,bpsk,bpsk_4dB_4000,4.0,clean,0.02,0.016,ok,0.0,True,0.763
timing,bpsk,bpsk_4dB_5000,4.0,clean,0.02,0.016,ok,0.001405,True,0.748
timing,bpsk,bpsk_4dB_6000,4.0,clean,0.02,0.016,ok,5e-05,True,0.742
timing,bpsk,bpsk_4dB_7000,4.0,clean,0.02,0.016,ok,0.0,True,0.756
timing,bpsk,bpsk_4dB_8000,4.0,clean,0.02,0.016,ok,0.002557,True,0.74
timing,bpsk,bpsk_8dB_2001,8.0,clean,0.02,0.016,ok,0.0,True,0.739
timing,bpsk,bpsk_8dB_3001,8.0,clean,0.02,0.016,ok,0.0,True,0.739
timing,bpsk,bpsk_8dB_4001,8.0,clean,0.02,0.016,ok,0.030681,False,0.753
timing,bpsk,bpsk_8dB_5001,8.0,clean,0.02,0.016,ok,0.0,True,0.75
timing,bpsk,bpsk_8dB_6001,8.0,clean,0.02,0.016,ok,0.0,True,0.763
timing,bpsk,bpsk_8dB_7001,8.0,clean,0.02,0.016,ok,0.0,True,0.761
timing,bpsk,bpsk_8dB_8001,8.0,clean,0.02,0.016,ok,0.0,True,0.747
timing,qpsk,qpsk_10dB_2008,10.0,clean,0.02,0.016,ok,0.0,True,0.393
timing,qpsk,qpsk_10dB_3008,10.0,clean,0.02,0.016,ok,0.0,True,0.398
timing,qpsk,qpsk_10dB_4008,10.0,clean,0.02,0.016,ok,0.0,True,0.386
timing,qpsk,qpsk_10dB_5008,10.0,clean,0.02,0.016,ok,0.0,True,0.388
timing,qpsk,qpsk_10dB_6008,10.0,clean,0.02,0.016,ok,0.0,True,0.397
timing,qpsk,qpsk_10dB_7008,10.0,clean,0.02,0.016,ok,0.0,True,0.382
timing,qpsk,qpsk_10dB_8008,10.0,clean,0.02,0.016,ok,0.0,True,0.381
timing,qpsk,qpsk_13dB_2009,13.0,clean,0.02,0.016,ok,0.0,True,0.38
timing,qpsk,qpsk_13dB_3009,13.0,clean,0.02,0.016,ok,0.0,True,0.391
timing,qpsk,qpsk_13dB_4009,13.0,clean,0.02,0.016,ok,0.0,True,0.393
timing,qpsk,qpsk_13dB_5009,13.0,clean,0.02,0.016,ok,0.0,True,0.391
timing,qpsk,qpsk_13dB_6009,13.0,clean,0.02,0.016,ok,0.0,True,0.38
timing,qpsk,qpsk_13dB_7009,13.0,clean,0.02,0.016,ok,0.0,True,0.39
timing,qpsk,qpsk_13dB_8009,13.0,clean,0.02,0.016,ok,0.0,True,0.395
timing,qpsk,qpsk_4dB_2006,4.0,clean,0.02,0.016,ok,0.001254,True,0.389
timing,qpsk,qpsk_4dB_3006,4.0,clean,0.02,0.016,ok,0.001054,True,0.384
timing,qpsk,qpsk_4dB_4006,4.0,clean,0.02,0.016,ok,0.000803,True,0.395
timing,qpsk,qpsk_4dB_5006,4.0,clean,0.02,0.016,ok,0.001253,True,0.39
timing,qpsk,qpsk_4dB_6006,4.0,clean,0.02,0.016,ok,0.001503,True,0.389
timing,qpsk,qpsk_4dB_7006,4.0,clean,0.02,0.016,ok,0.001154,True,0.386
timing,qpsk,qpsk_4dB_8006,4.0,clean,0.02,0.016,ok,0.000954,True,0.385
timing,qpsk,qpsk_8dB_2007,8.0,clean,0.02,0.016,ok,0.0,True,0.384
timing,qpsk,qpsk_8dB_3007,8.0,clean,0.02,0.016,ok,0.0,True,0.394
timing,qpsk,qpsk_8dB_4007,8.0,clean,0.02,0.016,ok,0.0,True,0.393
timing,qpsk,qpsk_8dB_5007,8.0,clean,0.02,0.016,ok,0.0,True,0.393
timing,qpsk,qpsk_8dB_6007,8.0,clean,0.02,0.016,ok,0.0,True,0.395
timing,qpsk,qpsk_8dB_7007,8.0,clean,0.02,0.016,ok,0.0,True,0.397
timing,qpsk,qpsk_8dB_8007,8.0,clean,0.02,0.016,ok,0.0,True,0.391
timing,16qam,16qam_10dB_2020,10.0,phase,0.04,0.016,ok,0.005664,True,0.209
timing,16qam,16qam_10dB_3020,10.0,phase,0.04,0.016,ok,0.003815,True,0.205
timing,16qam,16qam_10dB_4020,10.0,phase,0.04,0.016,ok,0.250977,False,0.207
timing,16qam,16qam_10dB_5020,10.0,phase,0.04,0.016,ok,0.004408,True,0.205
timing,16qam,16qam_10dB_6020,10.0,phase,0.04,0.016,ok,0.004259,True,0.205
timing,16qam,16qam_10dB_7020,10.0,phase,0.04,0.016,ok,0.003909,True,0.208
timing,16qam,16qam_10dB_8020,10.0,phase,0.04,0.016,ok,0.004013,True,0.199
timing,16qam,16qam_13dB_2021,13.0,phase,0.04,0.016,ok,0.000251,True,0.203
timing,16qam,16qam_13dB_3021,13.0,phase,0.04,0.016,ok,0.0002,True,0.208
timing,16qam,16qam_13dB_4021,13.0,phase,0.04,0.016,ok,0.0001,True,0.202
timing,16qam,16qam_13dB_5021,13.0,phase,0.04,0.016,ok,0.00015,True,0.206
timing,16qam,16qam_13dB_6021,13.0,phase,0.04,0.016,ok,0.0002,True,0.199
timing,16qam,16qam_13dB_7021,13.0,phase,0.04,0.016,ok,5e-05,True,0.212
timing,16qam,16qam_13dB_8021,13.0,phase,0.04,0.016,ok,0.0002,True,0.2
timing,16qam,16qam_4dB_2018,4.0,phase,0.04,0.016,low_confidence,0.416107,False,0.206
timing,16qam,16qam_4dB_3018,4.0,phase,0.04,0.016,low_confidence,0.40823,False,0.212
timing,16qam,16qam_4dB_4018,4.0,phase,0.04,0.016,low_confidence,0.412116,False,0.215
timing,16qam,16qam_4dB_5018,4.0,phase,0.04,0.016,low_confidence,0.421507,False,0.21
timing,16qam,16qam_4dB_6018,4.0,phase,0.04,0.016,low_confidence,0.416149,False,0.207
timing,16qam,16qam_4dB_7018,4.0,phase,0.04,0.016,low_confidence,0.416123,False,0.209
timing,16qam,16qam_4dB_8018,4.0,phase,0.04,0.016,low_confidence,0.419483,False,0.208
timing,16qam,16qam_8dB_2019,8.0,phase,0.04,0.016,ok,0.019235,False,0.204
timing,16qam,16qam_8dB_3019,8.0,phase,0.04,0.016,ok,0.103161,False,0.208
timing,16qam,16qam_8dB_4019,8.0,phase,0.04,0.016,ok,0.01957,False,0.201
timing,16qam,16qam_8dB_5019,8.0,phase,0.04,0.016,ok,0.119081,False,0.202
timing,16qam,16qam_8dB_6019,8.0,phase,0.04,0.016,ok,0.19039,False,0.206
timing,16qam,16qam_8dB_7019,8.0,phase,0.04,0.016,ok,0.022673,False,0.208
timing,16qam,16qam_8dB_8019,8.0,phase,0.04,0.016,low_confidence,0.062124,False,0.207
timing,8psk,8psk_10dB_2014,10.0,phase,0.04,0.016,ok,0.000601,True,0.296
timing,8psk,8psk_10dB_3014,10.0,phase,0.04,0.016,ok,0.000351,True,0.295
timing,8psk,8psk_10dB_4014,10.0,phase,0.04,0.016,ok,0.000451,True,0.294
timing,8psk,8psk_10dB_5014,10.0,phase,0.04,0.016,ok,0.000502,True,0.29
timing,8psk,8psk_10dB_6014,10.0,phase,0.04,0.016,ok,0.000652,True,0.29
timing,8psk,8psk_10dB_7014,10.0,phase,0.04,0.016,ok,0.000552,True,0.3
timing,8psk,8psk_10dB_8014,10.0,phase,0.04,0.016,ok,0.000502,True,0.295
timing,8psk,8psk_13dB_2015,13.0,phase,0.04,0.016,ok,0.0,True,0.285
timing,8psk,8psk_13dB_3015,13.0,phase,0.04,0.016,ok,0.0,True,0.297
timing,8psk,8psk_13dB_4015,13.0,phase,0.04,0.016,ok,0.0,True,0.286
timing,8psk,8psk_13dB_5015,13.0,phase,0.04,0.016,ok,0.0,True,0.303
timing,8psk,8psk_13dB_6015,13.0,phase,0.04,0.016,ok,0.0,True,0.294
timing,8psk,8psk_13dB_7015,13.0,phase,0.04,0.016,ok,0.0,True,0.296
timing,8psk,8psk_13dB_8015,13.0,phase,0.04,0.016,ok,0.0,True,0.292
timing,8psk,8psk_4dB_2012,4.0,phase,0.04,0.016,low_confidence,0.328652,False,0.295
timing,8psk,8psk_4dB_3012,4.0,phase,0.04,0.016,low_confidence,0.372069,False,0.303
timing,8psk,8psk_4dB_4012,4.0,phase,0.04,0.016,low_confidence,0.422369,False,0.298
timing,8psk,8psk_4dB_5012,4.0,phase,0.04,0.016,low_confidence,0.478379,False,0.29
timing,8psk,8psk_4dB_6012,4.0,phase,0.04,0.016,low_confidence,0.480271,False,0.301
timing,8psk,8psk_4dB_7012,4.0,phase,0.04,0.016,low_confidence,0.445731,False,0.289
timing,8psk,8psk_4dB_8012,4.0,phase,0.04,0.016,low_confidence,0.404798,False,0.293
timing,8psk,8psk_8dB_2013,8.0,phase,0.04,0.016,ok,0.003857,True,0.298
timing,8psk,8psk_8dB_3013,8.0,phase,0.04,0.016,ok,0.003357,True,0.298
timing,8psk,8psk_8dB_4013,8.0,phase,0.04,0.016,ok,0.004009,True,0.299
timing,8psk,8psk_8dB_5013,8.0,phase,0.04,0.016,ok,0.004262,True,0.3
timing,8psk,8psk_8dB_6013,8.0,phase,0.04,0.016,ok,0.00366,True,0.295
timing,8psk,8psk_8dB_7013,8.0,phase,0.04,0.016,ok,0.003913,True,0.295
timing,8psk,8psk_8dB_8013,8.0,phase,0.04,0.016,ok,0.004006,True,0.286
timing,bpsk,bpsk_10dB_2002,10.0,phase,0.02,0.016,ok,0.0,True,0.759
timing,bpsk,bpsk_10dB_3002,10.0,phase,0.02,0.016,ok,0.0,True,0.746
timing,bpsk,bpsk_10dB_4002,10.0,phase,0.02,0.016,ok,0.0,True,0.746
timing,bpsk,bpsk_10dB_5002,10.0,phase,0.02,0.016,ok,0.0,True,0.755
timing,bpsk,bpsk_10dB_6002,10.0,phase,0.02,0.016,ok,0.0,True,0.741
timing,bpsk,bpsk_10dB_7002,10.0,phase,0.02,0.016,ok,0.0,True,0.74
timing,bpsk,bpsk_10dB_8002,10.0,phase,0.02,0.016,ok,0.0,True,0.737
timing,bpsk,bpsk_13dB_2003,13.0,phase,0.02,0.016,ok,0.001305,True,0.754
timing,bpsk,bpsk_13dB_3003,13.0,phase,0.02,0.016,ok,0.0,True,0.747
timing,bpsk,bpsk_13dB_4003,13.0,phase,0.02,0.016,ok,0.0,True,0.74
timing,bpsk,bpsk_13dB_5003,13.0,phase,0.02,0.016,ok,0.0,True,0.759
timing,bpsk,bpsk_13dB_6003,13.0,phase,0.02,0.016,ok,0.0,True,0.748
timing,bpsk,bpsk_13dB_7003,13.0,phase,0.02,0.016,ok,0.0,True,0.779
timing,bpsk,bpsk_13dB_8003,13.0,phase,0.02,0.016,ok,0.0,True,0.73
timing,bpsk,bpsk_4dB_2000,4.0,phase,0.02,0.016,ok,0.0,True,0.749
timing,bpsk,bpsk_4dB_3000,4.0,phase,0.02,0.016,ok,0.0,True,0.743
timing,bpsk,bpsk_4dB_4000,4.0,phase,0.02,0.016,ok,0.0,True,0.735
timing,bpsk,bpsk_4dB_5000,4.0,phase,0.02,0.016,ok,0.0,True,0.751
timing,bpsk,bpsk_4dB_6000,4.0,phase,0.02,0.016,ok,5e-05,True,0.736
timing,bpsk,bpsk_4dB_7000,4.0,phase,0.02,0.016,ok,0.0,True,0.746
timing,bpsk,bpsk_4dB_8000,4.0,phase,0.02,0.016,ok,0.064618,False,0.74
timing,bpsk,bpsk_8dB_2001,8.0,phase,0.02,0.016,ok,0.0,True,0.753
timing,bpsk,bpsk_8dB_3001,8.0,phase,0.02,0.016,ok,0.0,True,0.739
timing,bpsk,bpsk_8dB_4001,8.0,phase,0.02,0.016,ok,0.008172,True,0.762
timing,bpsk,bpsk_8dB_5001,8.0,phase,0.02,0.016,ok,0.0,True,0.743
timing,bpsk,bpsk_8dB_6001,8.0,phase,0.02,0.016,ok,0.099088,False,0.756
timing,bpsk,bpsk_8dB_7001,8.0,phase,0.02,0.016,ok,0.0,True,0.755
timing,bpsk,bpsk_8dB_8001,8.0,phase,0.02,0.016,ok,0.0,True,0.736
timing,qpsk,qpsk_10dB_2008,10.0,phase,0.02,0.016,ok,0.0,True,0.385
timing,qpsk,qpsk_10dB_3008,10.0,phase,0.02,0.016,ok,0.0,True,0.393
timing,qpsk,qpsk_10dB_4008,10.0,phase,0.02,0.016,ok,0.0,True,0.391
timing,qpsk,qpsk_10dB_5008,10.0,phase,0.02,0.016,ok,0.0,True,0.383
timing,qpsk,qpsk_10dB_6008,10.0,phase,0.02,0.016,ok,0.0,True,0.382
timing,qpsk,qpsk_10dB_7008,10.0,phase,0.02,0.016,ok,0.0,True,0.387
timing,qpsk,qpsk_10dB_8008,10.0,phase,0.02,0.016,ok,0.0,True,0.386
timing,qpsk,qpsk_13dB_2009,13.0,phase,0.02,0.016,ok,0.0,True,0.383
timing,qpsk,qpsk_13dB_3009,13.0,phase,0.02,0.016,ok,0.0,True,0.383
timing,qpsk,qpsk_13dB_4009,13.0,phase,0.02,0.016,ok,0.0,True,0.394
timing,qpsk,qpsk_13dB_5009,13.0,phase,0.02,0.016,ok,0.0,True,0.392
timing,qpsk,qpsk_13dB_6009,13.0,phase,0.02,0.016,ok,0.0,True,0.388
timing,qpsk,qpsk_13dB_7009,13.0,phase,0.02,0.016,ok,0.0,True,0.388
timing,qpsk,qpsk_13dB_8009,13.0,phase,0.02,0.016,ok,0.0,True,0.381
timing,qpsk,qpsk_4dB_2006,4.0,phase,0.02,0.016,ok,0.001254,True,0.388
timing,qpsk,qpsk_4dB_3006,4.0,phase,0.02,0.016,ok,0.001054,True,0.387
timing,qpsk,qpsk_4dB_4006,4.0,phase,0.02,0.016,ok,0.000803,True,0.38
timing,qpsk,qpsk_4dB_5006,4.0,phase,0.02,0.016,ok,0.001253,True,0.38
timing,qpsk,qpsk_4dB_6006,4.0,phase,0.02,0.016,ok,0.001503,True,0.403
timing,qpsk,qpsk_4dB_7006,4.0,phase,0.02,0.016,ok,0.001154,True,0.395
timing,qpsk,qpsk_4dB_8006,4.0,phase,0.02,0.016,ok,0.000954,True,0.39
timing,qpsk,qpsk_8dB_2007,8.0,phase,0.02,0.016,ok,0.0,True,0.382
timing,qpsk,qpsk_8dB_3007,8.0,phase,0.02,0.016,ok,0.0,True,0.391
timing,qpsk,qpsk_8dB_4007,8.0,phase,0.02,0.016,ok,0.0,True,0.39
timing,qpsk,qpsk_8dB_5007,8.0,phase,0.02,0.016,ok,0.0,True,0.385
timing,qpsk,qpsk_8dB_6007,8.0,phase,0.02,0.016,ok,0.0,True,0.387
timing,qpsk,qpsk_8dB_7007,8.0,phase,0.02,0.016,ok,0.0,True,0.391
timing,qpsk,qpsk_8dB_8007,8.0,phase,0.02,0.016,ok,0.0,True,0.396
