kind,file,true_mod,true_family,snr_db,family_asked,proposed_rate,true_rate,rel_error,score,screen
noise-80000,draw21,,,,psk,54190.06,,,3.97,fail
noise-80000,draw21,,,,fsk,3260.8,,,3.895,fail
noise-80000,draw22,,,,psk,46865.84,,,3.75,fail
noise-80000,draw22,,,,fsk,4278.56,,,3.673,fail
noise-80000,draw23,,,,psk,50349.43,,,3.688,fail
noise-80000,draw23,,,,fsk,36936.95,,,4.047,fail
noise-80000,draw24,,,,psk,45864.87,,,3.992,fail
noise-80000,draw24,,,,fsk,8964.54,,,3.634,fail
noise-80000,draw25,,,,psk,41610.72,,,4.091,fail
noise-80000,draw25,,,,fsk,8544.92,,,3.657,fail
noise-80000,draw26,,,,psk,67419.43,,,3.978,fail
noise-80000,draw26,,,,fsk,8615.11,,,3.724,fail
noise-80000,draw27,,,,psk,68447.88,,,3.719,fail
noise-80000,draw27,,,,fsk,16677.86,,,4.226,fail
noise-80000,draw28,,,,psk,24958.8,,,3.605,fail
noise-80000,draw28,,,,fsk,13201.9,,,4.077,fail
noise-80000,draw29,,,,psk,12974.55,,,3.642,fail
noise-80000,draw29,,,,fsk,7215.88,,,3.621,fail
noise-80000,draw30,,,,psk,16346.74,,,4.152,fail
noise-80000,draw30,,,,fsk,10607.91,,,3.674,fail
noise-80000,draw31,,,,psk,78575.13,,,3.868,fail
noise-80000,draw31,,,,fsk,10008.24,,,3.865,fail
noise-80000,draw32,,,,psk,76144.41,,,4.504,unknown
noise-80000,draw32,,,,fsk,3399.66,,,3.825,fail
noise-80000,draw33,,,,psk,51179.5,,,4.192,fail
noise-80000,draw33,,,,fsk,39776.61,,,3.89,fail
noise-80000,draw34,,,,psk,78817.75,,,3.938,fail
noise-80000,draw34,,,,fsk,650.02,,,3.667,fail
noise-80000,draw35,,,,psk,17123.41,,,4.412,fail
noise-80000,draw35,,,,fsk,4437.26,,,3.552,fail
noise-80000,draw36,,,,psk,35708.62,,,3.623,fail
noise-80000,draw36,,,,fsk,3553.77,,,4.339,fail
noise-80000,draw37,,,,psk,43882.75,,,4.727,unknown
noise-80000,draw37,,,,fsk,1226.81,,,3.625,fail
noise-80000,draw38,,,,psk,16581.73,,,3.836,fail
noise-80000,draw38,,,,fsk,13417.05,,,3.503,fail
noise-80000,draw39,,,,psk,3666.69,,,3.868,fail
noise-80000,draw39,,,,fsk,10928.34,,,3.564,fail
noise-80000,draw40,,,,psk,53662.11,,,3.98,fail
noise-80000,draw40,,,,fsk,901.79,,,3.726,fail
noise-80000,draw41,,,,psk,71154.79,,,4.185,fail
noise-80000,draw41,,,,fsk,6260.68,,,4.073,fail
noise-80000,draw42,,,,psk,11859.13,,,4.145,fail
noise-80000,draw42,,,,fsk,6205.75,,,4.318,fail
noise-80000,draw43,,,,psk,43431.09,,,3.844,fail
noise-80000,draw43,,,,fsk,1280.21,,,3.574,fail
noise-80000,draw44,,,,psk,16429.14,,,3.811,fail
noise-80000,draw44,,,,fsk,1828.0,,,3.393,fail
noise-80000,draw45,,,,psk,72888.18,,,4.071,fail
noise-80000,draw45,,,,fsk,37637.33,,,4.346,fail
noise-80000,draw46,,,,psk,19390.87,,,3.964,fail
noise-80000,draw46,,,,fsk,5995.18,,,3.841,fail
noise-80000,draw47,,,,psk,54592.9,,,3.996,fail
noise-80000,draw47,,,,fsk,14741.52,,,3.781,fail
noise-80000,draw48,,,,psk,5140.69,,,3.797,fail
noise-80000,draw48,,,,fsk,6530.76,,,3.544,fail
noise-80000,draw49,,,,psk,58673.1,,,4.542,unknown
noise-80000,draw49,,,,fsk,18058.78,,,4.019,fail
noise-80000,draw50,,,,psk,54542.54,,,4.199,fail
noise-80000,draw50,,,,fsk,2365.11,,,4.019,fail
noise-80000,draw51,,,,psk,63806.15,,,4.368,fail
noise-80000,draw51,,,,fsk,2099.61,,,3.333,fail
noise-80000,draw52,,,,psk,5596.92,,,4.207,fail
noise-80000,draw52,,,,fsk,3800.96,,,3.783,fail
noise-80000,draw53,,,,psk,47727.97,,,3.891,fail
noise-80000,draw53,,,,fsk,19906.62,,,4.067,fail
noise-80000,draw54,,,,psk,65740.97,,,4.393,fail
noise-80000,draw54,,,,fsk,61091.61,,,4.061,fail
noise-80000,draw55,,,,psk,44950.87,,,4.336,fail
noise-80000,draw55,,,,fsk,8442.69,,,3.802,fail
noise-80000,draw56,,,,psk,17597.96,,,4.073,fail
noise-80000,draw56,,,,fsk,3790.28,,,3.334,fail
noise-80000,draw57,,,,psk,52214.05,,,4.119,fail
noise-80000,draw57,,,,fsk,1570.13,,,3.814,fail
noise-80000,draw58,,,,psk,24177.55,,,3.803,fail
noise-80000,draw58,,,,fsk,11462.4,,,3.594,fail
noise-80000,draw59,,,,psk,71394.35,,,4.012,fail
noise-80000,draw59,,,,fsk,3923.03,,,4.096,fail
noise-80000,draw60,,,,psk,32057.19,,,4.085,fail
noise-80000,draw60,,,,fsk,21195.98,,,4.323,fail
noise-80000,draw61,,,,psk,42457.58,,,4.155,fail
noise-80000,draw61,,,,fsk,35249.33,,,4.194,fail
noise-80000,draw62,,,,psk,56477.36,,,4.138,fail
noise-80000,draw62,,,,fsk,9829.71,,,3.827,fail
noise-80000,draw63,,,,psk,12600.71,,,4.033,fail
noise-80000,draw63,,,,fsk,12440.49,,,3.511,fail
noise-200000,draw0,,,,psk,71920.78,,,4.153,fail
noise-200000,draw0,,,,fsk,6288.91,,,3.923,fail
noise-200000,draw1,,,,psk,26154.33,,,4.802,unknown
noise-200000,draw1,,,,fsk,33704.38,,,4.51,unknown
noise-200000,draw2,,,,psk,69264.98,,,4.274,fail
noise-200000,draw2,,,,fsk,8454.9,,,4.479,fail
noise-200000,draw3,,,,psk,65799.71,,,3.99,fail
noise-200000,draw3,,,,fsk,7251.74,,,3.709,fail
noise-200000,draw4,,,,psk,21589.66,,,4.34,fail
noise-200000,draw4,,,,fsk,2174.38,,,3.881,fail
noise-200000,draw5,,,,psk,795.75,,,4.143,fail
noise-200000,draw5,,,,fsk,5329.13,,,3.546,fail
noise-200000,draw6,,,,psk,17089.08,,,3.998,fail
noise-200000,draw6,,,,fsk,8318.33,,,3.922,fail
noise-200000,draw7,,,,psk,18139.65,,,3.977,fail
noise-200000,draw7,,,,fsk,2998.35,,,3.772,fail
noise-200000,draw8,,,,psk,27623.75,,,3.976,fail
noise-200000,draw8,,,,fsk,2688.6,,,3.941,fail
noise-200000,draw9,,,,psk,39489.75,,,3.877,fail
noise-200000,draw9,,,,fsk,13874.05,,,4.012,fail
noise-200000,draw10,,,,psk,63668.06,,,4.785,unknown
noise-200000,draw10,,,,fsk,4101.56,,,3.6,fail
noise-200000,draw11,,,,psk,37189.48,,,4.16,fail
noise-200000,draw11,,,,fsk,12984.47,,,4.415,fail
noise-200000,draw12,,,,psk,9512.33,,,4.068,fail
noise-200000,draw12,,,,fsk,3678.13,,,4.041,fail
noise-200000,draw13,,,,psk,22681.43,,,4.12,fail
noise-200000,draw13,,,,fsk,11296.08,,,4.204,fail
noise-200000,draw14,,,,psk,29891.2,,,3.906,fail
noise-200000,draw14,,,,fsk,4532.62,,,3.636,fail
noise-200000,draw15,,,,psk,34238.43,,,3.945,fail
noise-200000,draw15,,,,fsk,702.67,,,3.649,fail
noise-200000,draw16,,,,psk,53744.51,,,4.392,fail
noise-200000,draw16,,,,fsk,14381.41,,,3.731,fail
noise-200000,draw17,,,,psk,62048.34,,,4.025,fail
noise-200000,draw17,,,,fsk,14551.54,,,3.841,fail
noise-200000,draw18,,,,psk,5501.56,,,4.191,fail
noise-200000,draw18,,,,fsk,64162.45,,,4.849,unknown
noise-200000,draw19,,,,psk,69323.73,,,4.348,fail
noise-200000,draw19,,,,fsk,17665.86,,,4.239,fail
noise-200000,draw20,,,,psk,4677.58,,,4.469,fail
noise-200000,draw20,,,,fsk,10208.13,,,4.075,fail
noise-200000,draw21,,,,psk,65779.11,,,4.399,fail
noise-200000,draw21,,,,fsk,7138.06,,,3.914,fail
noise-200000,draw22,,,,psk,73470.31,,,4.524,unknown
noise-200000,draw22,,,,fsk,4717.25,,,4.025,fail
noise-200000,draw23,,,,psk,28372.19,,,4.264,fail
noise-200000,draw23,,,,fsk,2948.0,,,3.636,fail
noise-200000,draw24,,,,psk,64946.75,,,4.426,fail
noise-200000,draw24,,,,fsk,710.3,,,3.55,fail
noise-200000,draw25,,,,psk,70731.35,,,3.914,fail
noise-200000,draw25,,,,fsk,1679.23,,,3.784,fail
noise-200000,draw26,,,,psk,37774.66,,,4.603,unknown
noise-200000,draw26,,,,fsk,6620.03,,,3.679,fail
noise-200000,draw27,,,,psk,18818.66,,,4.345,fail
noise-200000,draw27,,,,fsk,5801.39,,,3.8,fail
noise-200000,draw28,,,,psk,26844.79,,,4.719,unknown
noise-200000,draw28,,,,fsk,19953.92,,,4.056,fail
noise-200000,draw29,,,,psk,57321.93,,,4.03,fail
noise-200000,draw29,,,,fsk,7262.42,,,3.674,fail
noise-200000,draw30,,,,psk,24765.01,,,4.289,fail
noise-200000,draw30,,,,fsk,1702.88,,,3.63,fail
noise-200000,draw31,,,,psk,48426.06,,,4.397,fail
noise-200000,draw31,,,,fsk,66954.8,,,4.367,fail
noise-200000,draw32,,,,psk,20745.85,,,4.204,fail
noise-200000,draw32,,,,fsk,13492.58,,,3.914,fail
noise-200000,draw33,,,,psk,67482.76,,,4.559,unknown
noise-200000,draw33,,,,fsk,24082.18,,,4.355,fail
noise-200000,draw34,,,,psk,57479.1,,,4.093,fail
noise-200000,draw34,,,,fsk,2902.98,,,3.653,fail
noise-200000,draw35,,,,psk,14026.64,,,4.181,fail
noise-200000,draw35,,,,fsk,4155.73,,,3.636,fail
noise-200000,draw36,,,,psk,24957.28,,,4.432,fail
noise-200000,draw36,,,,fsk,2312.47,,,3.934,fail
noise-200000,draw37,,,,psk,58494.57,,,4.263,fail
noise-200000,draw37,,,,fsk,341.03,,,3.983,fail
noise-200000,draw38,,,,psk,19804.38,,,4.151,fail
noise-200000,draw38,,,,fsk,58164.98,,,4.759,unknown
noise-200000,draw39,,,,psk,24055.48,,,4.272,fail
noise-200000,draw39,,,,fsk,42362.21,,,4.552,unknown
noise-200000,draw40,,,,psk,18834.69,,,4.38,fail
noise-200000,draw40,,,,fsk,2348.33,,,3.655,fail
noise-200000,draw41,,,,psk,23490.14,,,3.844,fail
noise-200000,draw41,,,,fsk,2548.98,,,4.315,fail
noise-200000,draw42,,,,psk,40992.74,,,4.387,fail
noise-200000,draw42,,,,fsk,14748.38,,,4.112,fail
noise-200000,draw43,,,,psk,28789.52,,,3.969,fail
noise-200000,draw43,,,,fsk,10727.69,,,3.647,fail
noise-200000,draw44,,,,psk,47018.43,,,4.425,fail
noise-200000,draw44,,,,fsk,289.15,,,3.948,fail
noise-200000,draw45,,,,psk,41822.81,,,4.577,unknown
noise-200000,draw45,,,,fsk,1761.63,,,3.846,fail
noise-200000,draw46,,,,psk,21759.03,,,4.189,fail
noise-200000,draw46,,,,fsk,4058.07,,,3.705,fail
noise-200000,draw47,,,,psk,8559.42,,,3.914,fail
noise-200000,draw47,,,,fsk,5379.49,,,3.613,fail
noise-200000,draw48,,,,psk,64306.64,,,4.018,fail
noise-200000,draw48,,,,fsk,20584.87,,,4.004,fail
noise-200000,draw49,,,,psk,59703.06,,,3.964,fail
noise-200000,draw49,,,,fsk,15756.99,,,4.227,fail
noise-200000,draw50,,,,psk,64639.28,,,4.215,fail
noise-200000,draw50,,,,fsk,9564.21,,,4.166,fail
noise-200000,draw51,,,,psk,29921.72,,,4.22,fail
noise-200000,draw51,,,,fsk,7463.84,,,4.111,fail
noise-200000,draw52,,,,psk,33845.52,,,4.016,fail
noise-200000,draw52,,,,fsk,5820.47,,,4.117,fail
noise-200000,draw53,,,,psk,5988.31,,,4.291,fail
noise-200000,draw53,,,,fsk,7558.44,,,3.681,fail
noise-200000,draw54,,,,psk,6349.95,,,4.093,fail
noise-200000,draw54,,,,fsk,7145.69,,,3.728,fail
noise-200000,draw55,,,,psk,46800.99,,,4.087,fail
noise-200000,draw55,,,,fsk,51268.77,,,4.14,fail
noise-200000,draw56,,,,psk,18648.53,,,4.039,fail
noise-200000,draw56,,,,fsk,3694.92,,,4.071,fail
noise-200000,draw57,,,,psk,20576.48,,,4.092,fail
noise-200000,draw57,,,,fsk,9934.23,,,3.765,fail
noise-200000,draw58,,,,psk,41052.25,,,4.015,fail
noise-200000,draw58,,,,fsk,8303.83,,,3.664,fail
noise-200000,draw59,,,,psk,47055.05,,,4.381,fail
noise-200000,draw59,,,,fsk,1252.75,,,4.061,fail
noise-200000,draw60,,,,psk,48860.93,,,4.083,fail
noise-200000,draw60,,,,fsk,48493.96,,,4.568,unknown
noise-200000,draw61,,,,psk,39376.83,,,4.191,fail
noise-200000,draw61,,,,fsk,765.23,,,3.654,fail
noise-200000,draw62,,,,psk,1744.08,,,4.097,fail
noise-200000,draw62,,,,fsk,7707.21,,,3.984,fail
noise-200000,draw63,,,,psk,37890.62,,,4.303,fail
noise-200000,draw63,,,,fsk,16613.01,,,4.304,fail
noise-640000,draw0,,,,psk,79459.38,,,2.636,fail
noise-640000,draw0,,,,fsk,4434.2,,,2.355,fail
noise-640000,draw1,,,,psk,45698.55,,,2.476,fail
noise-640000,draw1,,,,fsk,12683.11,,,2.541,fail
noise-640000,draw2,,,,psk,21740.72,,,2.597,fail
noise-640000,draw2,,,,fsk,987.24,,,2.527,fail
noise-640000,draw3,,,,psk,27223.21,,,2.809,fail
noise-640000,draw3,,,,fsk,5305.48,,,2.543,fail
noise-640000,draw4,,,,psk,4416.66,,,2.555,fail
noise-640000,draw4,,,,fsk,10756.68,,,2.64,fail
noise-640000,draw5,,,,psk,47381.59,,,2.431,fail
noise-640000,draw5,,,,fsk,25900.27,,,2.674,fail
noise-640000,draw6,,,,psk,34378.81,,,2.594,fail
noise-640000,draw6,,,,fsk,48577.88,,,2.667,fail
noise-640000,draw7,,,,psk,62458.04,,,2.481,fail
noise-640000,draw7,,,,fsk,1743.32,,,2.793,fail
noise-640000,draw8,,,,psk,8313.75,,,2.587,fail
noise-640000,draw8,,,,fsk,12342.83,,,2.412,fail
noise-640000,draw9,,,,psk,42610.17,,,2.831,fail
noise-640000,draw9,,,,fsk,7596.59,,,2.389,fail
noise-640000,draw10,,,,psk,14111.33,,,2.453,fail
noise-640000,draw10,,,,fsk,17657.47,,,2.597,fail
noise-640000,draw11,,,,psk,51969.91,,,2.519,fail
noise-640000,draw11,,,,fsk,14120.48,,,2.475,fail
noise-640000,draw12,,,,psk,33535.77,,,2.701,fail
noise-640000,draw12,,,,fsk,5571.75,,,2.421,fail
noise-640000,draw13,,,,psk,49674.22,,,2.419,fail
noise-640000,draw13,,,,fsk,13447.57,,,2.478,fail
noise-640000,draw14,,,,psk,40184.02,,,2.496,fail
noise-640000,draw14,,,,fsk,13920.59,,,2.718,fail
noise-640000,draw15,,,,psk,59970.86,,,2.588,fail
noise-640000,draw15,,,,fsk,13218.69,,,2.601,fail
noise-640000,draw16,,,,psk,18005.37,,,2.535,fail
noise-640000,draw16,,,,fsk,48376.46,,,2.621,fail
noise-640000,draw17,,,,psk,2140.05,,,2.535,fail
noise-640000,draw17,,,,fsk,3405.0,,,2.464,fail
noise-640000,draw18,,,,psk,35099.79,,,2.516,fail
noise-640000,draw18,,,,fsk,3337.1,,,2.359,fail
noise-640000,draw19,,,,psk,76564.79,,,2.741,fail
noise-640000,draw19,,,,fsk,1963.04,,,2.39,fail
noise-640000,draw20,,,,psk,74862.67,,,2.794,fail
noise-640000,draw20,,,,fsk,2060.7,,,2.396,fail
noise-640000,draw21,,,,psk,64969.64,,,2.593,fail
noise-640000,draw21,,,,fsk,5659.48,,,2.385,fail
noise-640000,draw22,,,,psk,46507.26,,,2.465,fail
noise-640000,draw22,,,,fsk,2280.43,,,2.378,fail
noise-640000,draw23,,,,psk,4759.22,,,2.389,fail
noise-640000,draw23,,,,fsk,4185.49,,,2.358,fail
noise-640000,draw24,,,,psk,56105.8,,,2.634,fail
noise-640000,draw24,,,,fsk,862.12,,,2.387,fail
noise-640000,draw25,,,,psk,45628.36,,,2.697,fail
noise-640000,draw25,,,,fsk,14174.65,,,2.62,fail
noise-640000,draw26,,,,psk,62808.99,,,2.529,fail
noise-640000,draw26,,,,fsk,8582.31,,,2.321,fail
noise-640000,draw27,,,,psk,39389.8,,,2.616,fail
noise-640000,draw27,,,,fsk,7717.9,,,2.434,fail
noise-640000,draw28,,,,psk,19910.43,,,2.595,fail
noise-640000,draw28,,,,fsk,1594.54,,,2.249,fail
noise-640000,draw29,,,,psk,48091.89,,,2.752,fail
noise-640000,draw29,,,,fsk,11164.86,,,2.602,fail
noise-640000,draw30,,,,psk,47674.56,,,2.589,fail
noise-640000,draw30,,,,fsk,6584.17,,,2.377,fail
noise-640000,draw31,,,,psk,35307.31,,,2.547,fail
noise-640000,draw31,,,,fsk,1644.13,,,2.432,fail
noise-640000,draw32,,,,psk,30614.47,,,2.643,fail
noise-640000,draw32,,,,fsk,4255.68,,,2.346,fail
noise-640000,draw33,,,,psk,47512.05,,,2.598,fail
noise-640000,draw33,,,,fsk,3163.15,,,2.488,fail
noise-640000,draw34,,,,psk,45166.02,,,2.393,fail
noise-640000,draw34,,,,fsk,5742.65,,,2.44,fail
noise-640000,draw35,,,,psk,9512.33,,,2.557,fail
noise-640000,draw35,,,,fsk,7635.5,,,2.442,fail
noise-640000,draw36,,,,psk,49945.07,,,2.657,fail
noise-640000,draw36,,,,fsk,486.76,,,2.446,fail
noise-640000,draw37,,,,psk,59931.95,,,2.489,fail
noise-640000,draw37,,,,fsk,23560.33,,,2.572,fail
noise-640000,draw38,,,,psk,41963.96,,,2.631,fail
noise-640000,draw38,,,,fsk,8460.24,,,2.526,fail
noise-640000,draw39,,,,psk,17871.09,,,2.774,fail
noise-640000,draw39,,,,fsk,2584.08,,,2.392,fail
noise-640000,draw40,,,,psk,65584.56,,,2.789,fail
noise-640000,draw40,,,,fsk,15747.83,,,2.603,fail
noise-640000,draw41,,,,psk,26495.36,,,2.642,fail
noise-640000,draw41,,,,fsk,124.36,,,2.291,fail
noise-640000,draw42,,,,psk,77582.55,,,2.712,fail
noise-640000,draw42,,,,fsk,8982.85,,,2.42,fail
noise-640000,draw43,,,,psk,8625.79,,,2.591,fail
noise-640000,draw43,,,,fsk,5255.89,,,2.405,fail
noise-640000,draw44,,,,psk,31983.95,,,2.549,fail
noise-640000,draw44,,,,fsk,864.41,,,2.464,fail
noise-640000,draw45,,,,psk,69981.38,,,2.739,fail
noise-640000,draw45,,,,fsk,19691.47,,,2.567,fail
noise-640000,draw46,,,,psk,21160.89,,,2.584,fail
noise-640000,draw46,,,,fsk,189.21,,,2.354,fail
noise-640000,draw47,,,,psk,47001.65,,,2.736,fail
noise-640000,draw47,,,,fsk,2851.1,,,2.399,fail
noise-640000,draw48,,,,psk,15196.99,,,2.489,fail
noise-640000,draw48,,,,fsk,5238.34,,,2.416,fail
noise-640000,draw49,,,,psk,62116.24,,,2.617,fail
noise-640000,draw49,,,,fsk,13473.51,,,2.492,fail
noise-640000,draw50,,,,psk,17735.29,,,2.647,fail
noise-640000,draw50,,,,fsk,8028.41,,,2.515,fail
noise-640000,draw51,,,,psk,22897.34,,,2.416,fail
noise-640000,draw51,,,,fsk,46472.17,,,2.698,fail
noise-640000,draw52,,,,psk,5752.56,,,2.619,fail
noise-640000,draw52,,,,fsk,231.17,,,2.583,fail
noise-640000,draw53,,,,psk,30377.96,,,2.564,fail
noise-640000,draw53,,,,fsk,5586.24,,,2.322,fail
noise-640000,draw54,,,,psk,55589.29,,,2.619,fail
noise-640000,draw54,,,,fsk,1358.8,,,2.383,fail
noise-640000,draw55,,,,psk,59967.8,,,2.764,fail
noise-640000,draw55,,,,fsk,16873.93,,,2.502,fail
noise-640000,draw56,,,,psk,19264.22,,,2.748,fail
noise-640000,draw56,,,,fsk,5958.56,,,2.659,fail
noise-640000,draw57,,,,psk,64412.69,,,2.616,fail
noise-640000,draw57,,,,fsk,4984.28,,,2.422,fail
noise-640000,draw58,,,,psk,42504.88,,,2.592,fail
noise-640000,draw58,,,,fsk,6906.13,,,2.907,fail
noise-640000,draw59,,,,psk,52308.65,,,2.524,fail
noise-640000,draw59,,,,fsk,3150.18,,,2.508,fail
noise-640000,draw60,,,,psk,17971.04,,,2.471,fail
noise-640000,draw60,,,,fsk,4376.98,,,2.524,fail
noise-640000,draw61,,,,psk,42960.36,,,2.557,fail
noise-640000,draw61,,,,fsk,257.11,,,2.366,fail
noise-640000,draw62,,,,psk,37449.65,,,2.707,fail
noise-640000,draw62,,,,fsk,344.85,,,2.271,fail
noise-640000,draw63,,,,psk,18225.1,,,2.733,fail
noise-640000,draw63,,,,fsk,11026.0,,,2.42,fail
